--------- beginning of main
05-23 09:24:26.372  6180  6198 I Unity   : MemoryManager: Using 'Dynamic Heap' Allocator.
05-23 09:24:39.005  6180  6198 I Unity   : 
05-23 09:24:41.606  6180  6198 I Unity   : OnTriggerEnter() OVRPlayerController 
05-23 09:24:41.606  6180  6198 I Unity   : MainPlayerController:OnTriggerEnter(Collider)
05-23 09:24:41.606  6180  6198 I Unity   : 
05-23 09:24:46.302  6180  6198 I Unity   : RightHandAnchor closed
05-23 09:24:46.302  6180  6198 I Unity   : HandController:handle_controller_behavior()
05-23 09:24:46.302  6180  6198 I Unity   : 
05-23 09:24:46.405  6180  6260 W Unity   : The referenced script on this Behaviour (Game Object 'Customer') is missing!
05-23 09:24:46.406  6180  6260 W Unity   : The referenced script on this Behaviour (Game Object 'Customer') is missing!
05-23 09:24:46.482  6180  6198 I Unity   : [OVRManager] OnDestroy
05-23 09:24:46.482  6180  6198 I Unity   : OVRManager:OnDestroy()
05-23 09:24:46.482  6180  6198 I Unity   : 
05-23 09:24:47.292  6180  6198 I Unity   : Unity v2022.2.9f1, Oculus Utilities v1.82.0, OVRPlugin v1.82.0, SDK v1.0.26.
05-23 09:24:47.292  6180  6198 I Unity   : OVRManager:InitOVRManager()
05-23 09:24:47.292  6180  6198 I Unity   : 
05-23 09:24:47.293  6180  6198 I Unity   : SystemHeadset Oculus_Quest_2, API OpenXR
05-23 09:24:47.293  6180  6198 I Unity   : OVRManager:InitOVRManager()
05-23 09:24:47.293  6180  6198 I Unity   : 
05-23 09:24:47.293  6180  6198 I Unity   : OpenXR instance 0x100000000000002 session 0x200000000000020
05-23 09:24:47.293  6180  6198 I Unity   : OVRManager:InitOVRManager()
05-23 09:24:47.293  6180  6198 I Unity   : 
05-23 09:24:47.294  6180  6198 I Unity   : Current display frequency 72, available frequencies [60, 60, 72, 72, 80, 80, 90, 90, 120, 120]
05-23 09:24:47.294  6180  6198 I Unity   : OVRManager:InitOVRManager()
05-23 09:24:47.294  6180  6198 I Unity   : 
05-23 09:24:47.294  6180  6198 W Unity   : Local Dimming feature is not supported
05-23 09:24:47.294  6180  6198 W Unity   : OVRManager:InitOVRManager()
05-23 09:24:47.294  6180  6198 W Unity   : 
05-23 09:24:47.319  6180  6198 I Unity   : Inside start door 
05-23 09:24:47.319  6180  6198 I Unity   : DoorScript:Start()
05-23 09:24:47.319  6180  6198 I Unity   : 
05-23 09:24:47.320  6180  6198 I Unity   : OVRControllerHelp: Active controller type: Quest2 for product Oculus Quest (headset Oculus_Quest_2, hand HandRight)
05-23 09:24:47.320  6180  6198 I Unity   : OVRControllerHelper:InitializeControllerModels()
05-23 09:24:47.320  6180  6198 I Unity   : 
05-23 09:24:47.323  6180  6198 I Unity   : OVRControllerHelp: Active controller type: Quest2 for product Oculus Quest (headset Oculus_Quest_2, hand HandLeft)
05-23 09:24:47.323  6180  6198 I Unity   : OVRControllerHelper:InitializeControllerModels()
05-23 09:24:47.323  6180  6198 I Unity   : 
05-23 09:24:47.326  6180  6198 I Unity   : trigger enter
05-23 09:24:47.326  6180  6198 I Unity   : OnTriggerEnter() OVRPlayerController 
05-23 09:24:47.326  6180  6198 I Unity   : MainPlayerController:OnTriggerEnter(Collider)
05-23 09:24:47.326  6180  6198 I Unity   : 
05-23 09:24:47.327  6180  6198 I Unity   : OnTriggerEnter() OVRPlayerController 
05-23 09:24:47.327  6180  6198 I Unity   : MainPlayerController:OnTriggerEnter(Collider)
05-23 09:24:47.327  6180  6198 I Unity   : 
05-23 09:24:47.327  6180  6198 I Unity   : OnTriggerEnter() OVRPlayerController 
05-23 09:24:47.327  6180  6198 I Unity   : MainPlayerController:OnTriggerEnter(Collider)
05-23 09:24:47.327  6180  6198 I Unity   : 
05-23 09:24:47.327  6180  6198 I Unity   : Inside Door OnTriggerEnter 
05-23 09:24:47.327  6180  6198 I Unity   : DoorScript:OnTriggerEnter(Collider)
05-23 09:24:47.327  6180  6198 I Unity   : 
05-23 09:24:47.385  6180  6198 W Unity   : Ignoring depth surface store action as it is memoryless
05-23 09:24:47.513  6180  6198 I Unity   : trigger enter
05-23 09:24:47.822  6180  6198 I Unity   : OnTriggerEnter() OVRPlayerController 
05-23 09:24:47.822  6180  6198 I Unity   : MainPlayerController:OnTriggerEnter(Collider)
05-23 09:24:47.822  6180  6198 I Unity   : 
05-23 09:24:48.534  6180  6198 I Unity   : OnTriggerEnter() OVRPlayerController 
05-23 09:24:48.534  6180  6198 I Unity   : MainPlayerController:OnTriggerEnter(Collider)
05-23 09:24:48.534  6180  6198 I Unity   : 
05-23 09:24:49.678  6180  6198 I Unity   : Inside Door OnTriggerEnter 
05-23 09:24:49.678  6180  6198 I Unity   : DoorScript:OnTriggerEnter(Collider)
05-23 09:24:49.678  6180  6198 I Unity   : 
05-23 09:24:49.915  6180  6198 I Unity   : OnTriggerEnter() OVRPlayerController 
05-23 09:24:49.915  6180  6198 I Unity   : MainPlayerController:OnTriggerEnter(Collider)
05-23 09:24:49.915  6180  6198 I Unity   : 
05-23 09:24:49.942  6180  6198 I Unity   : OnTriggerEnter() OVRPlayerController 
05-23 09:24:49.942  6180  6198 I Unity   : MainPlayerController:OnTriggerEnter(Collider)
05-23 09:24:49.942  6180  6198 I Unity   : 
05-23 09:24:53.340  6180  6198 I Unity   : OnTriggerEnter() OVRPlayerController 
05-23 09:24:53.340  6180  6198 I Unity   : MainPlayerController:OnTriggerEnter(Collider)
05-23 09:24:53.340  6180  6198 I Unity   : 
05-23 09:24:53.367  6180  6198 I Unity   : OnTriggerEnter() OVRPlayerController 
05-23 09:24:53.367  6180  6198 I Unity   : MainPlayerController:OnTriggerEnter(Collider)
05-23 09:24:53.367  6180  6198 I Unity   : 
05-23 09:24:53.952  6180  6198 I Unity   : OnTriggerEnter() OVRPlayerController 
05-23 09:24:53.952  6180  6198 I Unity   : MainPlayerController:OnTriggerEnter(Collider)
05-23 09:24:53.952  6180  6198 I Unity   : 
05-23 09:24:54.231  6180  6198 I Unity   : OnTriggerEnter() OVRPlayerController 
05-23 09:24:54.231  6180  6198 I Unity   : MainPlayerController:OnTriggerEnter(Collider)
05-23 09:24:54.231  6180  6198 I Unity   : 
05-23 09:24:55.595  6180  6198 I Unity   : OnTriggerEnter() OVRPlayerController 
05-23 09:24:55.595  6180  6198 I Unity   : MainPlayerController:OnTriggerEnter(Collider)
05-23 09:24:55.595  6180  6198 I Unity   : 
05-23 09:24:55.637  6180  6198 I Unity   : Inside Door OnTriggerEnter 
05-23 09:24:55.637  6180  6198 I Unity   : DoorScript:OnTriggerEnter(Collider)
05-23 09:24:55.637  6180  6198 I Unity   : 
05-23 09:24:55.651  6180  6198 I Unity   : OnTriggerEnter() OVRPlayerController 
05-23 09:24:55.651  6180  6198 I Unity   : MainPlayerController:OnTriggerEnter(Collider)
05-23 09:24:55.651  6180  6198 I Unity   : 
05-23 09:24:55.679  6180  6198 I Unity   : OnTriggerEnter() OVRPlayerController 
05-23 09:24:55.679  6180  6198 I Unity   : MainPlayerController:OnTriggerEnter(Collider)
05-23 09:24:55.679  6180  6198 I Unity   : 
05-23 09:24:56.363  6180  6198 I Unity   : RightHandAnchor closed
05-23 09:24:56.363  6180  6198 I Unity   : HandController:handle_controller_behavior()
05-23 09:24:56.363  6180  6198 I Unity   : 
05-23 09:24:56.376  6180  6198 I Unity   : !!!!!!!! TriggerHapticFeedback()
05-23 09:24:56.376  6180  6198 I Unity   : HapticFeedback:RightShortVibration()
05-23 09:24:56.376  6180  6198 I Unity   : DoorScript:OpenDoor(Single)
05-23 09:24:56.376  6180  6198 I Unity   : DoorScript:OnTriggerStay(Collider)
05-23 09:24:56.376  6180  6198 I Unity   : 
05-23 09:24:56.378  6180  6198 I Unity   : !!!!!!!! TriggerHapticFeedback()
05-23 09:24:56.378  6180  6198 I Unity   : HapticFeedback:LeftShortVibration()
05-23 09:24:56.378  6180  6198 I Unity   : DoorScript:OpenDoor(Single)
05-23 09:24:56.378  6180  6198 I Unity   : DoorScript:OnTriggerStay(Collider)
05-23 09:24:56.378  6180  6198 I Unity   : 
05-23 09:24:57.684  6180  6198 I Unity   : OnTriggerEnter() OVRPlayerController 
05-23 09:24:57.684  6180  6198 I Unity   : MainPlayerController:OnTriggerEnter(Collider)
05-23 09:24:57.684  6180  6198 I Unity   : 
05-23 09:24:57.809  6180  6198 I Unity   : OnTriggerEnter() OVRPlayerController 
05-23 09:24:57.809  6180  6198 I Unity   : MainPlayerController:OnTriggerEnter(Collider)
05-23 09:24:57.809  6180  6198 I Unity   : 
05-23 09:24:58.394  6180  6198 I Unity   : Inside Door OnTriggerEnter 
05-23 09:24:58.394  6180  6198 I Unity   : DoorScript:OnTriggerEnter(Collider)
05-23 09:24:58.394  6180  6198 I Unity   : 
05-23 09:25:00.415  6180  6198 I Unity   : OnTriggerEnter() OVRPlayerController 
05-23 09:25:00.415  6180  6198 I Unity   : MainPlayerController:OnTriggerEnter(Collider)
05-23 09:25:00.415  6180  6198 I Unity   : 
05-23 09:25:01.083  6180  6198 I Unity   : OnTriggerEnter() OVRPlayerController 
05-23 09:25:01.083  6180  6198 I Unity   : MainPlayerController:OnTriggerEnter(Collider)
05-23 09:25:01.083  6180  6198 I Unity   : 
05-23 09:25:06.054  6180  6198 I Unity   : OnTriggerEnter() OVRPlayerController 
05-23 09:25:06.054  6180  6198 I Unity   : MainPlayerController:OnTriggerEnter(Collider)
05-23 09:25:06.054  6180  6198 I Unity   : 
05-23 09:25:07.962  6180  6198 I Unity   : OnTriggerEnter() OVRPlayerController 
05-23 09:25:07.962  6180  6198 I Unity   : MainPlayerController:OnTriggerEnter(Collider)
05-23 09:25:07.962  6180  6198 I Unity   : 
05-23 09:25:09.006  6180  6198 I Unity   : RightHandAnchor closed
05-23 09:25:09.006  6180  6198 I Unity   : HandController:handle_controller_behavior()
05-23 09:25:09.006  6180  6198 I Unity   : 
05-23 09:25:09.007  6180  6198 I Unity   : RightHandAnchor grasped Tomato
05-23 09:25:09.007  6180  6198 I Unity   : HandController:handle_controller_behavior()
05-23 09:25:09.007  6180  6198 I Unity   : 
05-23 09:25:10.201  6180  6198 I Unity   : trigger enter
05-23 09:25:10.258  6180  6198 I Unity   : RightHandAnchor released Tomato
05-23 09:25:10.258  6180  6198 I Unity   : HandController:handle_controller_behavior()
05-23 09:25:10.258  6180  6198 I Unity   : 
05-23 09:25:10.259  6180  6198 I Unity   :  get_velocity() {0} {1} (-0.23, -0.30, 0.27)
05-23 09:25:10.259  6180  6198 I Unity   : HandController:get_velocity()
05-23 09:25:10.259  6180  6198 I Unity   : HandController:handle_controller_behavior()
05-23 09:25:10.259  6180  6198 I Unity   : 
05-23 09:25:10.259  6180  6198 I Unity   : inside throw_to () (0.37, -0.28, 0.03)
05-23 09:25:10.259  6180  6198 I Unity   : Grabbable:throw_to(Vector3)
05-23 09:25:10.259  6180  6198 I Unity   : HandController:handle_controller_behavior()
05-23 09:25:10.259  6180  6198 I Unity   : 
05-23 09:25:10.260  6180  6198 I Unity   : thrown already
05-23 09:25:10.260  6180  6198 I Unity   : Grabbable:throw_to(Vector3)
05-23 09:25:10.260  6180  6198 I Unity   : HandController:handle_controller_behavior()
05-23 09:25:10.260  6180  6198 I Unity   : 
05-23 09:25:10.260  6180  6198 I Unity   : hand releasing thrown supposedly 
05-23 09:25:10.272  6180  6198 I Unity   : trigger enter
05-23 09:25:10.425  6180  6198 I Unity   : trigger enter
05-23 09:25:10.481  6180  6198 I Unity   : trigger enter
05-23 09:25:10.509  6180  6198 I Unity   : trigger enter
05-23 09:25:10.844  6180  6198 I Unity   : RightHandAnchor closed
05-23 09:25:10.844  6180  6198 I Unity   : HandController:handle_controller_behavior()
05-23 09:25:10.844  6180  6198 I Unity   : 
05-23 09:25:10.844  6180  6198 I Unity   : RightHandAnchor grasped Knife
05-23 09:25:10.844  6180  6198 I Unity   : HandController:handle_controller_behavior()
05-23 09:25:10.844  6180  6198 I Unity   : 
05-23 09:25:11.247  6180  6198 I Unity   : OnTriggerEnter() OVRPlayerController 
05-23 09:25:11.247  6180  6198 I Unity   : MainPlayerController:OnTriggerEnter(Collider)
05-23 09:25:11.247  6180  6198 I Unity   : 
05-23 09:25:11.359  6180  6198 I Unity   : collision enter {0} {1}TomatoTomato
05-23 09:25:11.359  6180  6198 I Unity   : Cuttable:OnCollisionEnter(Collision)
05-23 09:25:11.359  6180  6198 I Unity   : UnityEngine.Physics:ReportContacts(ReadOnly)
05-23 09:25:11.359  6180  6198 I Unity   : UnityEngine.Physics:OnSceneContact(PhysicsScene, IntPtr, Int32)
05-23 09:25:11.359  6180  6198 I Unity   : 
05-23 09:25:11.359  6180  6198 I Unity   : !!!!!!!! TriggerHapticFeedback()
05-23 09:25:11.359  6180  6198 I Unity   : HapticFeedback:RightShortVibration()
05-23 09:25:11.359  6180  6198 I Unity   : Cuttable:OnCollisionEnter(Collision)
05-23 09:25:11.359  6180  6198 I Unity   : UnityEngine.Physics:ReportContacts(ReadOnly)
05-23 09:25:11.359  6180  6198 I Unity   : UnityEngine.Physics:OnSceneContact(PhysicsScene, IntPtr, Int32)
05-23 09:25:11.359  6180  6198 I Unity   : 
05-23 09:25:11.360  6180  6198 I Unity   : !!!!!!!! TriggerHapticFeedback()
05-23 09:25:11.360  6180  6198 I Unity   : HapticFeedback:LeftShortVibration()
05-23 09:25:11.360  6180  6198 I Unity   : Cuttable:OnCollisionEnter(Collision)
05-23 09:25:11.360  6180  6198 I Unity   : UnityEngine.Physics:ReportContacts(ReadOnly)
05-23 09:25:11.360  6180  6198 I Unity   : UnityEngine.Physics:OnSceneContact(PhysicsScene, IntPtr, Int32)
05-23 09:25:11.360  6180  6198 I Unity   : 
05-23 09:25:11.361  6180  6198 I Unity   :  ==== Cutting Speed {0} {1}Knife(0.00, 0.00, 0.00)
05-23 09:25:11.361  6180  6198 I Unity   : Cuttable:OnCollisionEnter(Collision)
05-23 09:25:11.361  6180  6198 I Unity   : UnityEngine.Physics:ReportContacts(ReadOnly)
05-23 09:25:11.361  6180  6198 I Unity   : UnityEngine.Physics:OnSceneContact(PhysicsScene, IntPtr, Int32)
05-23 09:25:11.361  6180  6198 I Unity   : 
05-23 09:25:11.361  6180  6198 I Unity   :  #### Impulse {0} {1}(-1750.44, -371.49, -1550.07)
05-23 09:25:11.361  6180  6198 I Unity   : Cuttable:OnCollisionEnter(Collision)
05-23 09:25:11.361  6180  6198 I Unity   : UnityEngine.Physics:ReportContacts(ReadOnly)
05-23 09:25:11.361  6180  6198 I Unity   : UnityEngine.Physics:OnSceneContact(PhysicsScene, IntPtr, Int32)
05-23 09:25:11.361  6180  6198 I Unity   : 
05-23 09:25:11.402  6180  6198 I Unity   : Steak length is 0
05-23 09:25:11.402  6180  6198 I Unity   : TutorialScript:Step3Steak()
05-23 09:25:11.402  6180  6198 I Unity   : 
05-23 09:25:11.418  6180  6198 I Unity   : Steak length is 0
05-23 09:25:11.418  6180  6198 I Unity   : TutorialScript:Step3Steak()
05-23 09:25:11.418  6180  6198 I Unity   : 
05-23 09:25:11.433  6180  6198 I Unity   : Steak length is 0
05-23 09:25:11.433  6180  6198 I Unity   : TutorialScript:Step3Steak()
05-23 09:25:11.433  6180  6198 I Unity   : 
05-23 09:25:11.447  6180  6198 I Unity   : Steak length is 0
05-23 09:25:11.447  6180  6198 I Unity   : TutorialScript:Step3Steak()
05-23 09:25:11.447  6180  6198 I Unity   : 
05-23 09:25:11.461  6180  6198 I Unity   : OnTriggerEnter() OVRPlayerController 
05-23 09:25:11.461  6180  6198 I Unity   : MainPlayerController:OnTriggerEnter(Collider)
05-23 09:25:11.461  6180  6198 I Unity   : 
05-23 09:25:11.463  6180  6198 I Unity   : Steak length is 0
05-23 09:25:11.463  6180  6198 I Unity   : TutorialScript:Step3Steak()
05-23 09:25:11.463  6180  6198 I Unity   : 
05-23 09:25:11.476  6180  6198 I Unity   : Steak length is 0
05-23 09:25:11.476  6180  6198 I Unity   : TutorialScript:Step3Steak()
05-23 09:25:11.476  6180  6198 I Unity   : 
05-23 09:25:11.491  6180  6198 I Unity   : Steak length is 0
05-23 09:25:11.491  6180  6198 I Unity   : TutorialScript:Step3Steak()
05-23 09:25:11.491  6180  6198 I Unity   : 
05-23 09:25:11.506  6180  6198 I Unity   : Steak length is 0
05-23 09:25:11.506  6180  6198 I Unity   : TutorialScript:Step3Steak()
05-23 09:25:11.506  6180  6198 I Unity   : 
05-23 09:25:11.520  6180  6198 I Unity   : Steak length is 0
05-23 09:25:11.520  6180  6198 I Unity   : TutorialScript:Step3Steak()
05-23 09:25:11.520  6180  6198 I Unity   : 
05-23 09:25:11.534  6180  6198 I Unity   : Steak length is 0
05-23 09:25:11.534  6180  6198 I Unity   : TutorialScript:Step3Steak()
05-23 09:25:11.534  6180  6198 I Unity   : 
05-23 09:25:11.548  6180  6198 I Unity   : Steak length is 0
05-23 09:25:11.548  6180  6198 I Unity   : TutorialScript:Step3Steak()
05-23 09:25:11.548  6180  6198 I Unity   : 
05-23 09:25:11.563  6180  6198 I Unity   : Steak length is 0
05-23 09:25:11.563  6180  6198 I Unity   : TutorialScript:Step3Steak()
05-23 09:25:11.563  6180  6198 I Unity   : 
05-23 09:25:11.577  6180  6198 I Unity   : Steak length is 0
05-23 09:25:11.577  6180  6198 I Unity   : TutorialScript:Step3Steak()
05-23 09:25:11.577  6180  6198 I Unity   : 
05-23 09:25:11.591  6180  6198 I Unity   : Steak length is 0
05-23 09:25:11.591  6180  6198 I Unity   : TutorialScript:Step3Steak()
05-23 09:25:11.591  6180  6198 I Unity   : 
05-23 09:25:11.605  6180  6198 I Unity   : Steak length is 0
05-23 09:25:11.605  6180  6198 I Unity   : TutorialScript:Step3Steak()
05-23 09:25:11.605  6180  6198 I Unity   : 
05-23 09:25:11.619  6180  6198 I Unity   : Steak length is 0
05-23 09:25:11.619  6180  6198 I Unity   : TutorialScript:Step3Steak()
05-23 09:25:11.619  6180  6198 I Unity   : 
05-23 09:25:11.633  6180  6198 I Unity   : Steak length is 0
05-23 09:25:11.633  6180  6198 I Unity   : TutorialScript:Step3Steak()
05-23 09:25:11.633  6180  6198 I Unity   : 
05-23 09:25:11.647  6180  6198 I Unity   : Steak length is 0
05-23 09:25:11.647  6180  6198 I Unity   : TutorialScript:Step3Steak()
05-23 09:25:11.647  6180  6198 I Unity   : 
05-23 09:25:11.662  6180  6198 I Unity   : Steak length is 0
05-23 09:25:11.662  6180  6198 I Unity   : TutorialScript:Step3Steak()
05-23 09:25:11.662  6180  6198 I Unity   : 
05-23 09:25:11.675  6180  6198 I Unity   : Steak length is 0
05-23 09:25:11.675  6180  6198 I Unity   : TutorialScript:Step3Steak()
05-23 09:25:11.675  6180  6198 I Unity   : 
05-23 09:25:11.689  6180  6198 I Unity   : Steak length is 0
05-23 09:25:11.689  6180  6198 I Unity   : TutorialScript:Step3Steak()
05-23 09:25:11.689  6180  6198 I Unity   : 
05-23 09:25:11.703  6180  6198 I Unity   : Steak length is 0
05-23 09:25:11.703  6180  6198 I Unity   : TutorialScript:Step3Steak()
05-23 09:25:11.703  6180  6198 I Unity   : 
05-23 09:25:11.717  6180  6198 I Unity   : Steak length is 0
05-23 09:25:11.717  6180  6198 I Unity   : TutorialScript:Step3Steak()
05-23 09:25:11.717  6180  6198 I Unity   : 
05-23 09:25:11.731  6180  6198 I Unity   : Steak length is 0
05-23 09:25:11.731  6180  6198 I Unity   : TutorialScript:Step3Steak()
05-23 09:25:11.731  6180  6198 I Unity   : 
05-23 09:25:11.745  6180  6198 I Unity   : Steak length is 0
05-23 09:25:11.745  6180  6198 I Unity   : TutorialScript:Step3Steak()
05-23 09:25:11.745  6180  6198 I Unity   : 
05-23 09:25:11.759  6180  6198 I Unity   : Steak length is 0
05-23 09:25:11.759  6180  6198 I Unity   : TutorialScript:Step3Steak()
05-23 09:25:11.759  6180  6198 I Unity   : 
05-23 09:25:11.773  6180  6198 I Unity   : Steak length is 0
05-23 09:25:11.773  6180  6198 I Unity   : TutorialScript:Step3Steak()
05-23 09:25:11.773  6180  6198 I Unity   : 
05-23 09:25:11.787  6180  6198 I Unity   : Steak length is 0
05-23 09:25:11.787  6180  6198 I Unity   : TutorialScript:Step3Steak()
05-23 09:25:11.787  6180  6198 I Unity   : 
05-23 09:25:11.801  6180  6198 I Unity   : Steak length is 0
05-23 09:25:11.801  6180  6198 I Unity   : TutorialScript:Step3Steak()
05-23 09:25:11.801  6180  6198 I Unity   : 
05-23 09:25:11.814  6180  6198 I Unity   : trigger enter
05-23 09:25:11.815  6180  6198 I Unity   : Steak length is 0
05-23 09:25:11.815  6180  6198 I Unity   : TutorialScript:Step3Steak()
05-23 09:25:11.815  6180  6198 I Unity   : 
05-23 09:25:11.829  6180  6198 I Unity   : Steak length is 0
05-23 09:25:11.829  6180  6198 I Unity   : TutorialScript:Step3Steak()
05-23 09:25:11.829  6180  6198 I Unity   : 
05-23 09:25:11.842  6180  6198 I Unity   : Steak length is 0
05-23 09:25:11.842  6180  6198 I Unity   : TutorialScript:Step3Steak()
05-23 09:25:11.842  6180  6198 I Unity   : 
05-23 09:25:11.856  6180  6198 I Unity   : Steak length is 0
05-23 09:25:11.856  6180  6198 I Unity   : TutorialScript:Step3Steak()
05-23 09:25:11.856  6180  6198 I Unity   : 
05-23 09:25:11.870  6180  6198 I Unity   : Steak length is 0
05-23 09:25:11.870  6180  6198 I Unity   : TutorialScript:Step3Steak()
05-23 09:25:11.870  6180  6198 I Unity   : 
05-23 09:25:11.884  6180  6198 I Unity   : Steak length is 0
05-23 09:25:11.884  6180  6198 I Unity   : TutorialScript:Step3Steak()
05-23 09:25:11.884  6180  6198 I Unity   : 
05-23 09:25:11.898  6180  6198 I Unity   : Steak length is 0
